"site_id","date","male","females","nymphs","larva","litter_depth","canopy_cover","soil_humidity","waypoint_number","latitude","longitude","province","region","site_name","other_species","tick_total","tick_presence","tick_density"
"OG8",2022-06-19,,,,,1,87.5,2,72,45.388500213623,-75.5439987182617,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2022-06-19,,,,,2,79.2,2,80,45.3883018493652,-75.5413970947266,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG9",2022-06-19,,,,,0,100,4,8,45.4632987976074,-75.6277008056641,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2022-06-19,,,,,0,100,2,16,45.4634017944336,-75.6302032470703,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2022-06-19,,,,,0,100,5,24,45.4625015258789,-75.6316986083984,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2022-06-19,,,,,1,100,10,32,45.4622001647949,-75.6294021606445,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2022-06-19,,,,,2,100,7,40,45.4626007080078,-75.6274032592773,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2022-06-19,,,,,0,100,4,48,45.4632987976074,-75.6277008056641,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2022-06-19,,,,,0,100,2,56,45.4634017944336,-75.6302032470703,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2022-06-19,,,,,0,4.3,3,64,45.4625015258789,-75.6316986083984,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2022-06-19,,,,,1,100,10,72,45.462100982666,-75.6294021606445,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2022-06-19,,,,,2,100,7,80,45.4626998901367,-75.6274032592773,"ON-QC","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG11",2022-06-24,5,7,,,6,100,2,8,45.3125,-75.8669967651367,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,12,1,0.06
"OG11",2022-06-24,,,5,,1,100,5,16,45.3115005493164,-75.8685989379883,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,5,1,0.025
"OG11",2022-06-24,,1,,,0,75,4,24,45.3106994628906,-75.8709030151367,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,1,1,0.005
"OG11",2022-06-24,,,2,,0,100,5,32,45.3117980957031,-75.8724975585938,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,2,1,0.01
"OG11",2022-06-24,,1,2,,3,91.7,3,40,45.3137016296387,-75.8732986450195,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,3,1,0.015
"OG11",2022-06-24,,2,2,,6,100,2,48,45.3125,-75.8669967651367,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,4,1,0.02
"OG11",2022-06-24,1,2,4,17,1,100,5,56,45.3115005493164,-75.868896484375,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,24,1,0.12
"OG11",2022-06-24,2,2,8,12,0,37.6,4,64,45.3106994628906,-75.8710021972656,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,24,1,0.12
"OG11",2022-06-24,,1,3,,0,100,5,72,45.3117980957031,-75.8724975585938,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,4,1,0.02
"OG11",2022-06-24,1,1,2,1,3,91.7,3,80,45.3138008117676,-75.8733978271484,"ON-QC","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,5,1,0.025
"OG13",2022-06-20,,,,,5,100,3,8,45.3380012512207,-75.6104965209961,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2022-06-20,,,,,1,96.8,2,16,45.3381996154785,-75.6122970581055,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2022-06-20,,1,,,3,53.2,1,24,45.3381996154785,-75.614501953125,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,1,1,0.005
"OG13",2022-06-20,,,,,0,29.3,1,32,45.3408012390137,-75.6119995117188,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2022-06-20,,,,,0,54.2,1,40,45.342098236084,-75.6110000610352,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2022-06-20,,,1,,5,100,3,48,45.3378982543945,-75.6103973388672,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,1,1,0.005
"OG13",2022-06-20,,,,,1,92.7,2,56,45.3382987976074,-75.6120986938477,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2022-06-20,,,,,3,53.2,1,64,45.3382987976074,-75.6147994995117,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2022-06-20,,,,,0,29.3,1,72,45.3406982421875,-75.6119003295898,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2022-06-20,,,,,0,54.2,1,80,45.342098236084,-75.6109008789062,"ON-QC","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"NO1",2022-06-29,,,,,0,56,4,8,46.2331008911133,-79.3998031616211,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2022-06-29,,,,,2,64,6,16,46.2324981689453,-79.4021987915039,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2022-06-29,,,,,1,36,8,24,46.2317008972168,-79.4047012329102,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2022-06-29,,,,,2,100,9,32,46.2318000793457,-79.407096862793,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2022-06-29,,,,,0,83,1,40,46.2310981750488,-79.4096984863281,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2022-06-29,,,,,2,46,1,48,46.2318000793457,-79.4073028564453,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2022-06-29,,,,,0,31,2,56,46.2318992614746,-79.4045028686523,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2022-06-29,,,,,1,56,4,64,46.2327003479004,-79.4018020629883,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2022-06-29,,,,,0,42,6,72,46.2333984375,-79.3992004394531,"ON","North Bay","Cranberry Trail",,0,0,0
"NO1",2022-06-29,,,,,1,64,2,80,46.2338981628418,-79.396598815918,"ON","North Bay","Cranberry Trail",,0,0,0
"NO2",2022-06-28,,,,,0,12,1,8,46.3058013916016,-79.44580078125,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2022-06-28,,,,,2,97,2,16,46.3044013977051,-79.4443969726562,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2022-06-28,,,,,0,100,4,24,46.30419921875,-79.4412994384766,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2022-06-28,,1,1,,2,100,6,32,46.3032989501953,-79.4397964477539,"ON","North Bay","Laurier Woods Conservation Area",,2,1,0.01
"NO2",2022-06-28,,,,,1,43,2,40,46.3018989562988,-79.4385986328125,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2022-06-28,,,,,0,96,1,48,46.2983016967773,-79.4402008056641,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2022-06-28,,,,,2,12,3,56,46.2994003295898,-79.4412994384766,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2022-06-28,,,,,1,100,4,64,46.3017997741699,-79.4415969848633,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2022-06-28,,,,,0,10,1,72,46.3031005859375,-79.4440002441406,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO2",2022-06-28,,,,,3,100,6,80,46.304500579834,-79.4457015991211,"ON","North Bay","Laurier Woods Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,0,100,7,8,46.3378982543945,-79.4306030273438,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,1,100,8,16,46.3372993469238,-79.4283981323242,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,2,96,9,24,46.3356018066406,-79.4268035888672,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,1,100,2,32,46.3339004516602,-79.4257965087891,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,2,100,3,40,46.3325996398925,-79.4254989624023,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,1,100,7,48,46.3328018188477,-79.4272003173828,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,3,100,9,56,46.3339996337891,-79.4292984008789,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,4,100,2,64,46.3353004455566,-79.4296035766602,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,1,90,3,72,46.3368988037109,-79.4292984008789,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO3",2022-06-28,,,,,2,100,1,80,46.3378982543945,-79.4311981201172,"ON","North Bay","Laurentian Escarpment Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,1,12,3,8,46.3007011413574,-79.3830032348633,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,0,34,4,16,46.2994003295898,-79.3816986083984,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,2,100,1,24,46.2984008789062,-79.3824996948242,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,0,16,1,32,46.2970008850098,-79.3828964233398,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,1,0,2,40,46.2967987060547,-79.3845977783203,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,2,100,7,48,46.2957000732422,-79.3859024047852,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,1,64,2,56,46.2955017089844,-79.385498046875,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,3,100,6,64,46.2966003417969,-79.3834991455078,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,1,0,1,72,46.2980003356934,-79.3823013305664,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO4",2022-06-28,,,,,2,0,1,80,46.2994995117188,-79.3815994262695,"ON","North Bay","La Vase Portages Conservation Area",,0,0,0
"NO5",2022-06-30,,,,,0,12,2,8,46.415599822998,-79.464599609375,"ON","North Bay","Black Forest Park",,0,0,0
"NO5",2022-06-30,,,,,0,36,1,16,46.4151992797852,-79.4641036987305,"ON","North Bay","Black Forest Park","1L Haem",0,0,0
"NO5",2022-06-30,,,,,0,100,1,24,46.413501739502,-79.4641036987305,"ON","North Bay","Black Forest Park","7L+1N Haem",0,0,0
"NO5",2022-06-30,,,,,0,10,2,32,46.4127998352051,-79.4654998779297,"ON","North Bay","Black Forest Park",,0,0,0
"NO5",2022-06-30,,,,,1,8,1,40,46.4143981933594,-79.4657974243164,"ON","North Bay","Black Forest Park","1L Haem",0,0,0
"NO5",2022-06-30,,,,,1,13,1,48,46.4143981933594,-79.4647979736328,"ON","North Bay","Black Forest Park",,0,0,0
"NO5",2022-06-30,,,,,0,64,2,56,46.4133987426758,-79.4647979736328,"ON","North Bay","Black Forest Park",,0,0,0
"NO5",2022-06-30,,,,,1,0,1,64,46.4146003723145,-79.4644012451172,"ON","North Bay","Black Forest Park",,0,0,0
"NO5",2022-06-30,,,,,0,10,1,72,46.4151992797852,-79.4649963378906,"ON","North Bay","Black Forest Park",,0,0,0
"NO5",2022-06-30,,,,,1,0,2,80,46.4157981872559,-79.4648971557617,"ON","North Bay","Black Forest Park","1L Haem",0,0,0
"KG1",2023-06-18,,,,,2,100,10,8,44.8669013977051,-77.0243988037109,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2023-06-18,,,,,3,100,10,16,44.8671989440918,-77.0226974487305,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2023-06-18,,,,,1,100,20,24,44.8675003051758,-77.0210037231445,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2023-06-18,1,,,,1,100,20,32,44.8676986694336,-77.0193023681641,"ON","Kingston","Kashwakamak Lake",,1,1,0.005
"KG1",2023-06-18,,,,,3,100,20,40,44.8683013916016,-77.0175018310547,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2023-06-18,,,,,2,100,50,48,44.8669013977051,-77.0244979858398,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2023-06-18,,1,,,1,100,60,56,44.8671989440918,-77.0225982666016,"ON","Kingston","Kashwakamak Lake",,1,1,0.005
"KG1",2023-06-18,,,,,4,100,60,64,44.8675994873047,-77.0205001831055,"ON","Kingston","Kashwakamak Lake","1",0,0,0
"KG1",2023-06-18,,,,,0.5,100,80,72,44.8680000305176,-77.0184020996094,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2023-06-18,,,,,0.25,100,60,80,44.8689002990723,-77.015998840332,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG2",2023-06-18,2,,4,,5,98,20,8,44.2807998657227,-76.3318023681641,"ON","Kingston","Channelview Park",,6,1,0.03
"KG2",2023-06-18,1,1,3,,4,100,30,16,44.2803001403809,-76.3329010009766,"ON","Kingston","Channelview Park",,5,1,0.025
"KG2",2023-06-18,,1,2,,3,100,15,24,44.280101776123,-76.3347015380859,"ON","Kingston","Channelview Park","1",3,1,0.015
"KG2",2023-06-18,,,3,,4,90,30,32,44.2804985046387,-76.334602355957,"ON","Kingston","Channelview Park",,3,1,0.015
"KG2",2023-06-18,1,1,1,,3,100,20,40,44.2806015014648,-76.3326034545898,"ON","Kingston","Channelview Park",,3,1,0.015
"KG2",2023-06-18,,1,,,0,100,20,48,44.2811012268066,-76.3314971923828,"ON","Kingston","Channelview Park",,1,1,0.005
"KG2",2023-06-18,,,,,0,100,20,56,44.2817993164062,-76.3336029052734,"ON","Kingston","Channelview Park",,0,0,0
"KG2",2023-06-18,,,,,2,100,20,64,44.282901763916,-76.3314971923828,"ON","Kingston","Channelview Park",,0,0,0
"KG2",2023-06-18,,,,,1,100,30,72,44.2812004089355,-76.3304977416992,"ON","Kingston","Channelview Park",,0,0,0
"KG2",2023-06-18,,,,,1,100,50,80,44.2820014953613,-76.3287963867188,"ON","Kingston","Channelview Park",,0,0,0
"KG3",2023-06-18,,3,3,,0,0,5,8,44.2855987548828,-76.5103988647461,"ON","Kingston","Little Cataraqui Creek",,6,1,0.03
"KG3",2023-06-18,,1,2,,1,100,20,16,44.2868003845215,-76.5105972290039,"ON","Kingston","Little Cataraqui Creek",,3,1,0.015
"KG3",2023-06-18,,1,,,3,50,30,24,44.288200378418,-76.5105972290039,"ON","Kingston","Little Cataraqui Creek",,1,1,0.005
"KG3",2023-06-18,4,1,6,,1,84,25,32,44.2896003723145,-76.5101013183594,"ON","Kingston","Little Cataraqui Creek",,11,1,0.055
"KG3",2023-06-18,,2,1,,1,100,30,40,44.2868995666504,-76.5094985961914,"ON","Kingston","Little Cataraqui Creek",,3,1,0.015
"KG3",2023-06-18,1,,1,,1,100,30,48,44.2858009338379,-76.5109024047852,"ON","Kingston","Little Cataraqui Creek",,2,1,0.01
"KG3",2023-06-18,1,1,2,,0,100,10,56,44.2873992919922,-76.511100769043,"ON","Kingston","Little Cataraqui Creek",,4,1,0.02
"KG3",2023-06-18,1,,1,,1,100,40,64,44.2890014648438,-76.5098037719727,"ON","Kingston","Little Cataraqui Creek",,2,1,0.01
"KG3",2023-06-18,,1,,,2,100,1,72,44.2873992919922,-76.5098037719727,"ON","Kingston","Little Cataraqui Creek",,1,1,0.005
"KG3",2023-06-18,1,0,,,1,100,10,80,44.285400390625,-76.5098037719727,"ON","Kingston","Little Cataraqui Creek","Amblyomma americanum",1,1,0.005
"KG4",2023-06-19,,,5,8,3,100,10,8,44.5685005187988,-76.323600769043,"ON","Kingston","Lake Opinicon (QUBS)",,13,1,0.065
"KG4",2023-06-19,,,5,38,2,100,15,16,44.5691986083984,-76.3218994140625,"ON","Kingston","Lake Opinicon (QUBS)",,43,1,0.215
"KG4",2023-06-19,,,,,,100,,24,44.567699432373,-76.3225021362305,"ON","Kingston","Lake Opinicon (QUBS)",,0,0,0
"KG4",2023-06-19,,,,,,100,,32,44.5667991638184,-76.3239974975586,"ON","Kingston","Lake Opinicon (QUBS)",,0,0,0
"KG4",2023-06-19,,,,,,100,,40,44.567798614502,-76.3249969482422,"ON","Kingston","Lake Opinicon (QUBS)",,0,0,0
"KG4",2023-06-19,,,2,,4,100,40,48,44.5662002563477,-76.3262023925781,"ON","Kingston","Lake Opinicon (QUBS)","1",2,1,0.01
"KG4",2023-06-19,,1,4,,1.5,100,20,56,44.5672988891602,-76.3251037597656,"ON","Kingston","Lake Opinicon (QUBS)",,5,1,0.025
"KG4",2023-06-19,,,1,,3,100,10,64,44.5671005249023,-76.3255996704102,"ON","Kingston","Lake Opinicon (QUBS)",,1,1,0.005
"KG4",2023-06-19,,,,,,100,,72,44.5671997070312,-76.3256988525391,"ON","Kingston","Lake Opinicon (QUBS)",,0,0,0
"KG4",2023-06-19,,,,,,100,,80,44.5671997070312,-76.3256988525391,"ON","Kingston","Lake Opinicon (QUBS)",,0,0,0
"KG5",2023-06-18,1,3,2,,0,45,10,8,44.4715995788574,-76.4935989379883,"ON","Kingston","Perth Road",,6,1,0.03
"KG5",2023-06-18,,3,4,,0,63,15,16,44.4706001281738,-76.4960021972656,"ON","Kingston","Perth Road",,7,1,0.035
"KG5",2023-06-18,,2,,,0,37,20,24,44.469799041748,-76.4989013671875,"ON","Kingston","Perth Road",,2,1,0.01
"KG5",2023-06-18,1,,,,0,87,10,32,44.4691009521484,-76.5024032592773,"ON","Kingston","Perth Road",,1,1,0.005
"KG5",2023-06-18,1,,3,,0,10,15,40,44.4682006835937,-76.5043029785156,"ON","Kingston","Perth Road",,4,1,0.02
"KG5",2023-06-18,1,3,1,,0,100,40,48,44.4715995788574,-76.4935989379883,"ON","Kingston","Perth Road",,5,1,0.025
"KG5",2023-06-18,1,,,,1,100,10,56,44.4706001281738,-76.4957962036133,"ON","Kingston","Perth Road",,1,1,0.005
"KG5",2023-06-18,,,,,1,100,10,64,44.469898223877,-76.4983978271484,"ON","Kingston","Perth Road",,0,0,0
"KG5",2023-06-18,1,,,,2,100,10,72,44.4692993164062,-76.5017013549805,"ON","Kingston","Perth Road",,1,1,0.005
"KG5",2023-06-18,,2,,,0,100,10,80,44.4684982299805,-76.5037994384766,"ON","Kingston","Perth Road",,2,1,0.01
"KG8",2023-06-18,,,,,0,100,30,8,44.2164001464844,-76.6946029663086,"ON","Kingston","Parrot’s Bay",,0,0,0
"KG8",2023-06-18,,,,,1,100,70,16,44.2168998718262,-76.6970977783203,"ON","Kingston","Parrot’s Bay",,0,0,0
"KG8",2023-06-18,,,3,,2,100,30,24,44.2187004089355,-76.6968002319336,"ON","Kingston","Parrot’s Bay",,3,1,0.015
"KG8",2023-06-18,,1,,,2,100,50,32,44.2202987670898,-76.6955032348633,"ON","Kingston","Parrot’s Bay",,1,1,0.005
"KG8",2023-06-18,,1,3,,3,100,50,40,44.2220001220703,-76.6956024169922,"ON","Kingston","Parrot’s Bay",,4,1,0.02
"KG8",2023-06-18,,1,,,1,100,70,48,44.2164993286133,-76.6947021484375,"ON","Kingston","Parrot’s Bay",,1,1,0.005
"KG8",2023-06-18,,1,,,0,100,90,56,44.2169990539551,-76.6970977783203,"ON","Kingston","Parrot’s Bay",,1,1,0.005
"KG8",2023-06-18,,1,1,,1.5,100,90,64,44.2187995910645,-76.6967010498047,"ON","Kingston","Parrot’s Bay",,2,1,0.01
"KG8",2023-06-18,,,4,,1,100,70,72,44.2205009460449,-76.6952972412109,"ON","Kingston","Parrot’s Bay",,4,1,0.02
"KG8",2023-06-18,,1,1,,2.5,100,90,80,44.2221984863281,-76.6959991455078,"ON","Kingston","Parrot’s Bay",,2,1,0.01
"KG9",2023-06-19,,,5,,0,0,10,8,44.1370010375977,-76.7976989746094,"ON","Kingston","Amherst Island",,5,1,0.025
"KG9",2023-06-19,1,1,11,,2,74,15,16,44.1355018615723,-76.7962036132812,"ON","Kingston","Amherst Island",,13,1,0.065
"KG9",2023-06-19,,,2,,3,56,20,24,44.1338005065918,-76.7947006225586,"ON","Kingston","Amherst Island",,2,1,0.01
"KG9",2023-06-19,,,,,1,100,20,32,44.1320991516113,-76.7931976318359,"ON","Kingston","Amherst Island",,0,0,0
"KG9",2023-06-19,,,,,4,100,25,40,44.1301002502441,-76.7939987182617,"ON","Kingston","Amherst Island",,0,0,0
"KG9",2023-06-19,,1,,,1,100,30,48,44.1367988586426,-76.7975006103516,"ON","Kingston","Amherst Island",,1,1,0.005
"KG9",2023-06-19,,,,,0,100,20,56,44.1351013183594,-76.7957992553711,"ON","Kingston","Amherst Island",,0,0,0
"KG9",2023-06-19,,1,4,,3,100,30,64,44.13330078125,-76.7941970825195,"ON","Kingston","Amherst Island",,5,1,0.025
"KG9",2023-06-19,,,4,,1,100,30,72,44.1313018798828,-76.7929992675781,"ON","Kingston","Amherst Island",,4,1,0.02
"KG9",2023-06-19,,1,2,,0,100,30,80,44.1292991638184,-76.7925033569336,"ON","Kingston","Amherst Island",,3,1,0.015
"KG10",2023-06-19,,,,,0,100,70,8,44.1231002807617,-76.4495010375977,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-19,,,,,0,100,10,16,44.1217994689941,-76.4481964111328,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-19,,,,,2,100,90,24,44.1206016540527,-76.4470977783203,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-19,,,,,3,100,90,32,44.1192016601562,-76.4477005004883,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-19,,,,,0,100,80,40,44.1184005737305,-76.4495010375977,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-19,,,,,0,100,100,48,44.1228981018066,-76.4494018554688,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-19,,,,,0.5,100,20,56,44.1213989257812,-76.4478988647461,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-19,,,,,3.5,100,100,64,44.1195983886719,-76.4475021362305,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-19,,,,,1,100,100,72,44.1180000305176,-76.4497985839844,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-19,,,,,0,100,80,80,44.1162986755371,-76.4503021240234,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2023-06-18,,,1,,6,93,20,8,44.2333984375,-76.4520034790039,"ON","Kingston","Arrowhead Beach Park",,1,1,0.005
"KG11",2023-06-18,,,3,,7,100,30,16,44.2322998046875,-76.4535980224609,"ON","Kingston","Arrowhead Beach Park",,3,1,0.015
"KG11",2023-06-18,1,,5,,2,78,10,24,44.2313995361328,-76.4550018310547,"ON","Kingston","Arrowhead Beach Park",,6,1,0.03
"KG11",2023-06-18,2,1,6,,3,100,15,32,44.2318000793457,-76.4543991088867,"ON","Kingston","Arrowhead Beach Park",,9,1,0.045
"KG11",2023-06-18,,,1,,5,23,20,40,44.2327003479004,-76.4527969360352,"ON","Kingston","Arrowhead Beach Park",,1,1,0.005
"KG11",2023-06-18,,1,3,,1,100,60,48,44.2336006164551,-76.4524002075195,"ON","Kingston","Arrowhead Beach Park",,4,1,0.02
"KG11",2023-06-18,,,,,1,100,20,56,44.2324981689453,-76.4533004760742,"ON","Kingston","Arrowhead Beach Park",,0,0,0
"KG11",2023-06-18,,1,3,,2,100,40,64,44.2313003540039,-76.4552001953125,"ON","Kingston","Arrowhead Beach Park",,4,1,0.02
"KG11",2023-06-18,,,,,1,100,70,72,44.2304000854492,-76.4572982788086,"ON","Kingston","Arrowhead Beach Park",,0,0,0
"KG11",2023-06-18,1,2,,,0,100,40,80,44.2295989990234,-76.4580993652344,"ON","Kingston","Arrowhead Beach Park",,3,1,0.015
"KG14",2023-06-18,,,,,0,100,50,8,44.223201751709,-76.5380020141602,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2023-06-18,,,,,1,100,60,16,44.2244987487793,-76.5385971069336,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2023-06-18,,,,,1,100,55,24,44.2261009216309,-76.5380020141602,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2023-06-18,,,,,1,100,85,32,44.2279014587402,-76.5376968383789,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2023-06-18,,,,,2,100,40,40,44.2299995422363,-76.5378036499023,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2023-06-18,,,,,0,100,65,48,44.2235984802246,-76.5376968383789,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2023-06-18,,,,,0,100,30,56,44.225700378418,-76.5380020141602,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2023-06-18,,,1,,0,100,20,64,44.2276992797852,-76.5376968383789,"ON","Kingston","Marshlands Conservation Area",,1,1,0.005
"KG14",2023-06-18,1,,1,,0.5,100,80,72,44.2289009094238,-76.5382995605469,"ON","Kingston","Marshlands Conservation Area",,2,1,0.01
"KG14",2023-06-18,,,,,3,100,90,80,44.2282981872559,-76.5376968383789,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"OG1",2023-06-22,,,,,0,82,10,8,45.3809013366699,-75.8121032714844,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2023-06-22,,,,,0.5,28,40,16,45.3818016052246,-75.8137969970703,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2023-06-22,,,,,0,55,10,24,45.3827018737793,-75.8154983520508,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2023-06-22,,,,,0,48,10,32,45.3838996887207,-75.8165969848633,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2023-06-22,,,,,1,58,40,40,45.3842010498047,-75.818603515625,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2023-06-22,,,,,2,100,20,48,45.3838996887207,-75.8167037963867,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2023-06-22,,,,,1,100,20,56,45.3827018737793,-75.8154983520508,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2023-06-22,,,,,0,100,10,64,45.3818016052246,-75.8137969970703,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2023-06-22,,,,,2,100,60,72,45.3809013366699,-75.8121032714844,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2023-06-22,,,,1,1,100,20,80,45.380298614502,-75.8099975585938,"ON-QC","Ottawa-Gatineau","Guillot Park",,1,1,0.005
