province,region,site_name,site_id,date,waypoint_number,latitude,longitude,larva,nymphs,male,females,litter_depth,soil_humidity,canopy_cover,tick_total,tick_presence,tick_density
ON,Muskoka,Arrowhead Provincial Park,MU1,2021-07-28,24,45.38883,-79.20574,0,0,0,0,2,3.5,100,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2021-07-28,32,45.38753,-79.20679,0,0,0,0,2.5,3,100,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2021-07-28,40,45.38632,-79.20923,0,0,0,0,2,2,100,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2021-07-28,48,45.38972,-79.21199,0,0,0,0,2.5,1,100,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2021-07-28,56,45.39002,-79.20773,0,0,0,0,2.5,1,100,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2021-07-28,64,45.38883,-79.20574,0,0,0,0,1.5,1.5,100,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2021-07-28,72,45.38753,-79.20679,0,0,0,0,1.5,2.5,95,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2021-07-28,80,45.38632,-79.20923,0,0,0,0,1,3,100,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,8,45.009504,-79.526601,0,0,0,0,0,2,95,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,16,45.005085,-79.522832,0,0,0,0,1,4,95,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,24,45.006637,-79.525523,0,0,0,0,1.5,4,90,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,32,45.006755,-79.527933,0,0,0,0,1.5,3,95,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,40,45.008011,-79.530149,0,0,0,0,0.5,1,95,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,48,45.009504,-79.526601,0,0,0,0,0.5,1,95,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,56,45.005085,-79.522832,0,0,0,0,1,2.5,95,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,64,45.006637,-79.525523,0,0,0,0,0.5,2,95,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,72,45.006755,-79.527933,0,0,0,0,3,3.5,95,0,0,0
ON,Muskoka,Hardy Lake,MU2,2021-07-28,80,45.008011,-79.530149,0,0,0,0,0.5,1.5,100,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,8,45.35616,-80.19479,0,0,0,0,1.5,9,95,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,16,45.35702,-80.29221,0,0,0,0,1.5,6.5,95,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,24,45.35025,-80.18967,0,0,0,0,2,5,95,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,32,45.35958,-80.18849,0,0,0,0,2,8,95,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,40,45.36083,-80.18635,0,0,0,0,2,4,95,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,48,45.35616,-80.19479,0,0,0,0,2,5,95,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,56,45.35702,-80.19221,0,0,0,0,2,6,95,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,64,45.35825,-80.18967,0,0,0,0,2.5,4,95,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,72,45.35958,-80.18849,0,0,0,0,2,4,90,0,0,0
ON,Muskoka,Killbear Park,MU3,2021-07-27,80,45.36083,-80.18635,0,0,0,0,3.5,6.5,95,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,8,44.89568,-79.75559,0,0,0,0,1.5,4,95,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,16,44.89737,-79.75559,0,0,0,0,2.5,8,95,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,24,44.89522,-79.75838,0,0,0,0,2,5,90,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,32,44.89999,-79.75489,0,0,0,0,1.5,3,90,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,40,44.87779,-79.75611,0,0,0,0,0,2.5,90,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,48,44.89568,-79.75718,0,0,0,0,1.5,4,95,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,56,44.89737,-79.75838,0,0,0,0,2,5,90,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,64,44.89522,-79.75489,0,0,0,0,3,5.5,90,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,72,44.89999,-79.75611,0,0,0,0,1.5,2.5,90,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2021-07-26,80,44.87779,-79.75718,0,0,0,0,1,2,85,0,0,0
,,,,,,,,,,,,,,,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,8,43.73553333,-80.3433,0,0,0,0,1.5,5.5,87.496,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,16,43.73461667,-80.3442,0,0,0,0,1.7,6.2,100,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,24,43.73313333,-80.3439,0,0,0,0,3.2,6.5,66.656,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,32,43.73406667,-80.34231667,0,0,0,0,1.9,6.5,91.664,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,40,43.73498333,-80.34156667,0,0,0,0,1.8,8,79.16,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,48,43.73548333,-80.34296667,0,0,0,0,0.5,6.5,49.984,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,56,43.73481667,-80.34368333,0,0,0,0,1.5,6.1,83.328,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,64,43.73341667,-80.34405,0,0,0,0,3,9,58.32,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,72,43.73401667,-80.34241667,0,0,0,0,6,8.6,70.824,0,0,0
ON,Hamilton,Belwood Lake Conservation Area,HM1,2022-06-10,80,43.73496667,-80.34186667,0,0,0,0,1.5,9.5,0,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,8,43.26671667,-80.38645,0,0,0,0,5.8,6.3,100,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,16,43.26535,-80.38551667,0,0,0,0,4.3,6.2,95.832,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,24,43.26281667,-80.38555,0,0,0,0,3.2,6,0,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,32,43.26321667,-80.38403333,0,0,0,0,4.3,8.2,79.16,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,40,43.2666,-80.38655,0,0,0,0,4.7,6.7,83.328,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,48,43.26545,-80.38535,0,0,0,0,3.7,6.3,87.496,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,56,43.26281667,-80.38538333,0,0,0,0,3.3,9,83.328,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,64,43.26321667,-80.38403333,0,0,0,0,4.3,4.3,79.16,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,72,43.26281667,-80.38555,0,0,0,0,4.1,4.7,41.648,0,0,0
ON,Hamilton,Pinehurst Conservation Area,HM2,2022-06-09,80,43.26321667,-80.38403333,0,0,0,0,8,6.9,91.664,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,8,43.50681667,-79.96495,0,0,0,0,2.4,4.3,95.832,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,16,43.50836667,-79.96516667,0,0,0,0,3.6,7,83.328,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,24,43.5105,-79.97038333,0,0,0,0,3.7,3.5,87.496,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,32,43.51145,-79.97141667,0,0,0,0,4.7,4.5,79.16,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,40,43.50681667,-79.9651,0,0,0,0,3.7,5.2,91.664,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,48,43.50826667,-79.96536667,0,0,0,0,3.3,7.2,91.664,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,56,43.51051667,-79.97038333,0,0,0,0,3.3,6.3,79.16,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,64,43.51141667,-79.97138333,0,0,0,0,3.3,4.7,79.16,0,0,0
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,72,43.51051667,-79.97038333,0,0,0,1,3,5,70.824,1,1,0.005
ON,Hamilton,Hilton Falls Conservation Area,HM3,2022-06-08,80,43.51141667,-79.97138333,0,0,1,0,4,4,79.16,1,1,0.005
ON,Hamilton,Preservation Park,HM4,2022-06-02,8,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Preservation Park,HM4,2022-06-02,16,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Preservation Park,HM4,2022-06-02,24,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Preservation Park,HM4,2022-06-02,32,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Preservation Park,HM4,2022-06-02,40,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Preservation Park,HM4,2022-06-02,48,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Preservation Park,HM4,2022-06-02,56,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Preservation Park,HM4,2022-06-02,64,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Preservation Park,HM4,2022-06-02,72,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Preservation Park,HM4,2022-06-02,80,,,0,0,0,0,,,,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,8,43.38336667,-80.14546667,0,0,0,0,1.5,6,66.656,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,16,43.3834,-80.14403333,0,0,0,0,0,7.2,100,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,24,43.38365,-80.14748333,0,0,0,0,3.2,9.5,87.496,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,32,43.39035,-80.14086667,0,0,0,0,2.5,7,66.656,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,40,43.39046667,-80.14335,0,0,0,0,0.5,5.5,87.496,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,48,43.38348333,-80.14788333,0,0,0,0,0.7,4,91.664,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,56,43.38338333,-80.14388333,0,0,0,0,1.6,7,66.656,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,64,43.38348333,-80.14745,0,0,0,0,3.5,8.3,70.824,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,72,43.39021667,-80.1408,0,0,0,0,4.1,6.3,0,0,0,0
ON,Hamilton,Valens Conservation Area,HM5,2022-06-13,80,43.39048333,-80.14338333,0,0,1,0,2.7,6,100,1,1,0.005
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-13,8,45.3917,-79.2219,0,0,0,0,3.7,1.2,83.328,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-14,16,45.39301667,-79.22308333,0,0,0,0,7.2,1.8,95.832,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-15,24,45.39148333,-79.21898333,0,0,0,0,4.8,2,91.664,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-16,32,45.38951667,-79.21765,0,0,0,0,3.5,1,37.48,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-17,40,45.39051667,-79.21976667,0,0,0,0,4.2,4.7,0,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-18,48,45.39175,-79.2221,0,0,0,0,3.7,2.3,87.496,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-19,56,45.39263333,-79.22308333,0,0,0,0,3.3,2.7,87.496,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-20,64,45.39156667,-79.21911667,0,0,0,0,2.3,1.8,79.16,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-21,72,45.38866667,-79.21765,0,0,0,0,2.7,2.2,87.496,0,0,0
ON,Muskoka,Arrowhead Provincial Park,MU1,2022-07-22,80,45.39053333,-79.21975,0,0,0,0,2.3,2.2,74.992,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-07-23,8,45.00193333,-79.52198333,0,0,0,0,1.7,1.7,95.832,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-07-24,16,45.00076667,-79.525,0,0,0,0,2.7,2.5,79.16,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-07-25,24,44.99956667,-79.52716667,0,0,0,0,2.3,1.2,87.496,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-07-26,32,45.0009,-79.52911667,0,0,0,0,2.7,2.8,91.664,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-07-27,40,45.00236667,-79.52778333,0,0,0,0,2.2,1.5,79.16,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-07-28,48,45.00185,-79.5219,0,0,0,0,3.7,1,87.496,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-07-29,56,45.00085,-79.52491667,0,0,0,0,3.5,1.7,74.992,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-07-30,64,44.99953333,-79.52716667,0,0,0,0,5.8,1.7,100,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-07-31,72,45.001,-79.529,0,0,0,0,2.9,1.5,100,0,0,0
ON,Muskoka,Hardy Lake Provincial Park,MU2,2022-08-01,80,45.00241667,-79.52788333,0,0,0,0,1.2,1,70.824,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,8,45.35608333,-80.19513333,0,0,0,0,2.9,1.8,0,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,16,45.35591667,-80.19021667,0,0,0,0,2.6,3,100,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,24,45.35848333,-80.19123333,0,0,0,0,2.6,5.5,100,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,32,45.35811667,-80.18763333,0,0,0,0,1.8,1.2,100,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,40,45.3596,-80.18586667,0,0,0,0,2.8,2.2,100,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,48,45.35606667,-80.19616667,0,0,0,0,2.7,5.7,100,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,56,45.35698333,-80.19278333,0,0,0,0,3,5.5,95.832,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,64,45.35851667,-80.1913,0,0,0,0,2.3,6.5,91.664,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,72,45.35813333,-80.18765,0,0,0,0,2.3,1.3,83.328,0,0,0
ON,Muskoka,Killbear Provincial Park,MU3,2022-07-15,80,45.35976667,-80.18568333,0,0,0,0,2.5,6,91.664,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,8,44.8959,-79.7569,0,0,0,0,2.6,1.2,62.488,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,16,44.89721667,-79.7587,0,0,0,0,2,1.2,66.656,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,24,44.66475,-79.7594,0,0,0,0,2.5,1,54.152,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,32,44.89966667,-79.75945,0,0,0,0,2.3,2,100,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,40,44.9017,-79.75866667,0,0,0,0,1.8,1.3,83.328,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,48,44.89583333,-79.75696667,0,0,0,0,2.7,2.1,0,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,56,44.89728333,-79.75876667,0,0,0,0,3.7,3,70.824,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,64,44.89803333,-79.75933333,0,0,0,0,2.7,1.7,66.656,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,72,44.89973333,-79.75955,0,0,0,0,3.3,1.7,49.984,0,0,0
ON,Muskoka,Six Mile Lake Provincial Park,MU4,2022-07-14,80,44.9016,-79.7589,0,0,0,0,2.3,1.7,87.496,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,8,45.31131667,-79.97826667,0,0,0,0,1.7,1,0,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,16,45.3101,-79.97566667,0,0,0,0,2.7,2,95.832,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,24,45.30895,-79.97251667,0,0,0,0,0,3.5,0,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,32,45.3083,-79.96951667,0,0,0,0,2,1.3,58.32,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,40,45.30855,-79.9827,0,0,0,0,1.7,1.3,0,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,48,45.31138333,-79.97835,0,0,0,0,0.9,1.7,0,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,56,45.3101,-79.97573333,0,0,0,0,2.6,1.2,45.816,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,64,45.30895,-79.97261667,0,0,0,0,0,1.5,0,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,72,45.30833333,-79.96958333,0,0,0,0,1.8,1.2,74.992,0,0,0
ON,Muskoka,Oastler Lake / Rose Point Trail,MU5,2022-07-14,80,45.3085,-79.98288333,0,0,0,0,1.8,1,70.824,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,8,46.58588333,-84.28316667,0,0,0,0,2.1,1.7,79.16,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,16,46.58588333,-84.26968333,0,0,0,0,4.1,2.2,91.664,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,24,46.58686667,-84.2707,0,0,0,0,3.1,1.8,70.824,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,32,46.5888,-84.27036667,0,0,0,0,1.3,2,41.648,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,40,46.58938333,-84.268,0,0,0,0,2.6,2,83.328,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,48,46.58641667,-84.26666667,0,0,0,0,1.8,1.2,87.496,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,56,46.58586667,-84.26978333,0,0,0,0,2.3,1.5,91.664,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,64,46.58678333,-84.27045,0,0,0,0,3.3,2.2,87.496,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,72,46.58876667,-84.2701,0,0,0,0,3.3,1.7,79.16,0,0,0
ON,Sault Ste. Marie,Hiawatha Highlands,SM1,2022-07-22,80,46.58935,-84.26808333,0,0,0,0,2,2.7,74.992,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,8,46.54188333,-84.34685,0,0,0,0,1.3,3,100,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,16,46.54323333,-84.34633333,0,0,0,0,1.8,4.8,100,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,24,46.54413333,-84.34555,0,0,0,0,1.7,3.3,87.496,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,32,46.54518333,-84.34475,0,0,0,0,3.2,7.3,100,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,40,46.5461,-84.34378333,0,0,0,0,3,5.5,83.328,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,48,46.54191667,-84.34683333,0,0,0,0,3.3,5.7,100,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,56,46.54326667,-84.34643333,0,0,0,0,2.7,8.3,83.328,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,64,46.54426667,-84.34555,0,0,0,0,2.3,6.2,87.496,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,72,46.54528333,-84.34478333,0,0,0,0,2.7,6.5,79.16,0,0,0
ON,Sault Ste. Marie,Fort Creek Conservation Area,SM2,2022-07-22,80,46.5462,-84.34358333,0,0,0,0,2.7,6.5,91.664,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,8,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,16,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,24,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,32,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,40,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,48,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,56,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,64,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,72,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Marks Bay,SM3,,80,,,,,,,,,,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,8,46.50855,-84.52988333,0,0,0,0,2.9,1,87.496,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,16,46.50648333,-84.52941667,0,0,0,0,2.8,1.3,62.488,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,24,46.50431667,-84.52983333,0,0,0,0,3.1,1.7,70.824,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,32,46.66875,-84.52948333,0,0,0,0,1.9,1.5,100,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,40,46.49988333,-84.52981667,0,0,0,0,2.4,2.3,100,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,48,46.50855,-84.52985,0,0,0,0,2.7,2.2,87.496,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,56,46.50645,-84.52938333,0,0,0,0,2.3,1.7,87.496,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,64,46.50425,-84.5298,0,0,0,0,2,1.7,62.488,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,72,46.50208333,-84.52948333,0,0,0,0,3.2,1.7,74.992,0,0,0
ON,Sault Ste. Marie,Shore Ridges,SM4,2022-07-21,80,46.49988333,-84.52986667,0,0,0,0,2.7,2.5,83.328,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,8,46.97211667,-84.7012,0,0,0,0,3,2.3,95.832,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,16,46.973,-84.69875,0,0,0,0,1.9,2,100,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,24,46.97213333,-84.69626667,0,0,0,0,3,1.5,87.496,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,32,46.97253333,-84.69356667,0,0,0,0,2.9,2.8,83.328,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,40,46.9725,-84.69075,0,0,0,0,1.8,2,91.664,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,48,46.972,-84.70098333,0,0,0,0,3.3,1.8,87.496,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,56,46.97305,-84.69868333,0,0,0,0,2.3,1.2,87.496,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,64,46.97213333,-84.69618333,0,0,0,0,2.7,2.2,91.664,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,72,46.97248333,-84.69348333,0,0,0,0,3.3,1.7,91.664,0,0,0
ON,Sault Ste. Marie,Pancake Bay Provincial Park,SM5,2022-07-23,80,46.97246667,-84.69065,0,0,0,0,2.3,2.5,91.664,0,0,0
ON,London,Parkhill Conservation Area,LD1,2022-06-14,8,43.1632,-81.65365,0,0,0,0,3.2,5.8,95.832,0,0,0
ON,London,Parkhill Conservation Area,LD1,2022-06-14,16,43.16285,-81.65176667,0,0,0,0,5.4,4.5,66.656,0,0,0
ON,London,Parkhill Conservation Area,LD1,2022-06-14,24,43.16166667,-81.64945,0,0,0,0,2.8,4.3,100,0,0,0
ON,London,Parkhill Conservation Area,LD1,2022-06-14,32,43.16121667,-81.64998333,0,0,0,0,2.3,7.2,70.824,0,0,0
ON,London,Parkhill Conservation Area,LD1,2022-06-14,40,43.16271667,-81.6471,0,0,0,0,2.7,7.7,100,0,0,0
ON,London,Parkhill Conservation Area,LD1,2022-06-14,48,43.16315,-81.6537,0,2,0,0,0.7,8,54.152,2,1,0.01
ON,London,Parkhill Conservation Area,LD1,2022-06-14,56,43.16263333,-81.6537,0,0,0,0,3.2,2.5,49.984,0,0,0
ON,London,Parkhill Conservation Area,LD1,2022-06-14,64,43.16166667,-81.65168333,0,0,0,0,1.7,4.5,49.984,0,0,0
ON,London,Parkhill Conservation Area,LD1,2022-06-14,72,43.16111667,-81.64955,0,0,0,0,1,7,0,0,0,0
ON,London,Parkhill Conservation Area,LD1,2022-06-14,80,43.16275,-81.65001667,0,0,0,0,3.2,7.5,91.664,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2022-06-14,8,42.88388333,-81.47425,0,0,0,0,1,5,83.328,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2022-06-14,16,42.88458333,-81.47208333,0,0,1,0,4.2,6.2,79.16,1,1,0.005
ON,London,Longwood Roads Conservation Area,LD2,2022-06-14,24,42.88396667,-81.47231667,0,0,0,0,3,3,79.16,0,0,0
ON,London,Longwood Roads Conservation Area,LD2,2022-06-14,32,42.89996667,-81.47375,0,0,0,0,3.5,4.2,62.488,0,0,0
