"","province","region","site_name","site_id","year","date","waypoint_number","latitude","longitude","larva","nymphs","male","females","litter_depth","soil_humidity","canopy_cover"
"783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",8,43.44045,-80.20539,0,0,0,0,"0","8","100"
"814","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",16,43.43977,-80.20636,0,0,0,0,"2","7.5","88.04"
"815","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",24,43.43979,-80.20535,0,0,0,0,"4","5","98.44"
"816","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",32,43.44042,-80.20452,0,0,0,0,"0","5.5","100"
"817","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",40,43.44092,-80.20528,0,0,0,0,"0","8.5","100"
"818","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",48,43.44046,-80.20538,0,0,0,0,"0","5","99.48"
"819","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",56,43.43978,-80.20639,0,0,0,0,"0.5","8","79.72"
"820","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",64,43.4398,-80.20536,0,0,0,0,"0","6.5","98.96"
"821","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",72,43.44042,-80.20485,0,0,0,0,"0","7","97.4"
"822","ON","Hamilton","Belwood Lake Conservation Area","HM1",2024,"2024-06-10",80,43.44091,-80.20523,0,0,0,0,"2","6","98.44"
"823","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",8,43.16136,-80.23219,0,0,0,0,"4","7.5","100"
"824","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",16,43.16005,-80.23188,0,0,0,0,"3.5","7.5","99.48"
"825","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",24,43.15939,-80.23142,0,0,0,0,"2","8","99.74"
"826","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",32,43.15813,-80.25131,0,0,0,0,"1","4.5","100"
"827","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",40,43.15705,-80.2312,0,0,0,0,"1","7","100"
"828","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",48,43.16126,-80.23224,0,0,0,0,"1","6.5","100"
"829","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",56,43.16004,-80.23177,0,0,0,0,"4.5","7.5","100"
"830","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",64,43.15933,-80.2314,0,0,0,0,"1.5","6.5","99.74"
"831","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",72,43.15814,-80.23126,0,0,0,0,"2.5","8.5","100"
"832","ON","Hamilton","Pinehurst Conservation Area","HM2",2024,"2024-07-18",80,43.15706,-80.23122,0,0,0,0,"0.5","7.5","99.48"
"833","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",8,43.30472,-79.57903,0,0,0,0,"5.5","7","98.96"
"834","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",16,43.30566,-79.5805,0,0,0,0,"2.2","7.5","99.74"
"835","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",24,43.30594,-79.58195,0,0,0,0,"4","7.5","99.22"
"836","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",32,43.3047,-79.57898,0,0,0,0,"2.5","6","98.7"
"837","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",40,43.3057,-79.58044,0,0,0,0,"5","7.5","100"
"838","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",48,43.30588,-79.58195,0,0,0,0,"4","7","100"
"839","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",56,43.30446,-79.57907,0,0,0,0,"5","6.5","99.74"
"840","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",64,43.30563,-79.58024,0,0,0,0,"3","3.5","98.18"
"841","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",72,43.3059,-79.58193,0,0,0,0,"2","4.5","100"
"842","ON","Hamilton","Hilton Falls Conservation Area","HM3",2024,"2024-06-25",80,43.30647,-79.58324,0,0,0,0,"6","6","99.74"
"843","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",8,43.30609,-80.13269,0,0,0,0,"3","2","100"
"844","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",16,43.30545,-80.13162,0,0,0,0,"4","9","100"
"845","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",24,43.30431,-80.13039,0,0,0,0,"3","10","100"
"846","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",32,43.3062,-80.13207,0,0,0,0,"0.5","6","100"
"847","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",40,43.30539,-80.13101,0,0,0,0,"0","5.5","99.48"
"848","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",48,43.30488,-80.13043,0,0,0,0,"0","9","91.68"
"849","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",56,43.30488,-80.13043,0,0,0,0,"0","8.5","98.96"
"850","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",64,43.30627,-80.13267,0,0,0,0,"6.5","10","99.22"
"851","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",72,43.30618,-80.13259,0,0,0,0,"0","9.5","96.62"
"852","ON","Hamilton","Preservation Park","HM4",2024,"2024-06-10",80,43.30482,-80.13044,0,0,0,0,"0.5","10","92.72"
"853","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",8,43.23412,-80.08549,0,0,0,0,"2.5","8.5","100"
"854","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",16,43.23525,-80.08598,0,0,0,0,"2","8.5","99.22"
"855","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",24,43.23652,-80.0864,0,0,0,0,"4","8","96.1"
"856","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",32,43.23619,-80.08787,0,0,0,0,"1.5","10","98.96"
"857","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",40,43.23467,-80.08764,0,0,0,0,"2","9.5","98.44"
"858","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",48,43.23408,-80.0855,0,0,0,0,"3","10","87"
"859","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",56,43.23524,-80.08596,0,0,0,0,"3","7","96.36"
"860","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",64,43.23649,-80.08644,0,0,0,0,"0.5","8","98.18"
"861","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",72,43.23618,-80.08787,0,0,0,0,"1.5","5.5","100"
"862","ON","Hamilton","Valens Conservation Area","HM5",2024,"2024-07-18",80,43.23469,-80.08768,0,0,0,0,"1.5","7","99.22"
"863","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",8,45.23372,-79.12747,0,0,0,0,"4.5","8","99.74"
"864","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",16,45.2323,-79.12758,0,0,0,0,"2.5","4.5","100"
"865","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",24,45.2313,-79.12831,0,0,0,0,"6","1.5","100"
"866","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",32,45.23156,-79.12755,0,0,0,0,"1.5","2.5","94.8"
"867","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",40,45.23119,-79.12672,0,0,0,0,"2.5","4.5","100"
"868","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",48,45.2337,-79.12744,0,0,0,0,"3.5","10","99.48"
"869","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",56,45.23129,-79.12578,0,0,0,0,"3","2.5","99.74"
"870","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",64,45.2323,-79.12832,0,0,0,0,"2.5","3.5","99.74"
"871","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",72,45.23156,-79.12754,0,0,0,0,"2.5","2.5","99.74"
"872","ON","Muskoka","Arrowhead Provincial Park","MU1",2024,"2024-07-04",80,45.23119,-79.12665,0,0,0,0,"3","4","99.48"
"873","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",8,45.00121,-79.31302,0,0,0,0,"5","0","100"
"874","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",16,45.00081,-79.31434,0,0,0,0,"3.5","2","96.1"
"875","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",24,45.00052,-79.31588,0,0,0,0,"6","1","99.74"
"876","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",32,45.00142,-79.31662,0,0,0,0,"4","1","99.74"
"877","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",40,45.00241,-79.31611,0,0,0,0,"3","4","98.96"
"878","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",48,45.00118,-79.31306,0,0,0,0,"2","0","98.96"
"879","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",56,45.00078,-79.31464,0,0,0,0,"1.5","1.5","99.22"
"880","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",64,45.0005,-79.31389,0,0,0,0,"0","1","97.92"
"881","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",72,45.00148,-79.31669,0,0,0,0,"0","1","99.22"
"882","ON","Muskoka","Hardy Lake Provincial Park","MU2",2024,"2024-07-03",80,45,-79.31,0,0,0,0,"3.5","2.5","99.48"
"883","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",8,45.21395,-80.11616,0,2,0,0,"6","9.5","100"
"884","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",16,45.21502,-80.11449,0,0,0,0,"3","9.5","100"
"885","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",24,45.2148,-80.11276,0,0,0,0,"2","6","94.8"
"886","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",32,45.21573,-80.11149,0,0,0,0,"3","7","98.96"
"887","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",40,45.21745,-80.10951,0,1,0,0,"0","4","93.24"
"888","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",48,45.21385,-80.11615,0,0,0,0,"3","3","99.48"
"889","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",56,45.21507,-80.11445,0,0,0,0,"2","2","98.44"
"890","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",64,45.21483,-80.11279,0,0,0,0,"3","3","89.6"
"891","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",72,45.21578,-80.11149,0,1,0,0,"2","2","98.96"
"892","ON","Muskoka","Killbear Provincial Park","MU3",2024,"2024-07-05",80,45.21744,-80.10945,0,0,0,0,"1","1","85.44"
"893","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",8,44.53763,-79.45428,0,0,0,0,"2","1.5","100"
"894","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",16,44.53833,-79.45338,0,0,0,0,"0.5","1","99.74"
"895","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",24,44.53862,-79.45422,0,0,0,0,"3.5","0.5","96.36"
"896","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",32,44.53945,-79.45395,0,0,0,0,"0.5","3","96.88"
"897","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",40,44.53762,-79.45269,0,0,0,0,"7","1","99.22"
"898","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",48,44.5376,-79.45435,0,0,0,0,"0","3","77.12"
"899","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",56,44.58833,-79.45538,0,0,0,0,"3.5","3","75.04"
"900","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",64,44.5386,-79.45422,0,0,0,0,"4.5","2","91.68"
"901","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",72,44.5395,-79.45397,0,0,0,0,"5","2.5","98.44"
"902","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2024,"2024-07-02",80,44.53718,-79.45279,0,0,0,0,"1.5","1.5","96.88"
"903","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",8,45.18503,-79.5808,0,0,0,0,"1.5","0","77.64"
"904","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",16,45.18514,-79.5826,0,0,0,0,"3.5","1","100"
"905","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",24,45.18562,-79.58418,0,0,0,0,"3","1.5","95.32"
"906","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",32,45.1862,-79.58575,0,0,0,0,"1.5","2.5","100"
"907","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",40,45.1868,-79.58703,0,0,0,0,"2","0.5","91.42"
"908","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",48,45.185,-79.58081,0,0,0,0,"1","1","99.22"
"909","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",56,45.1851,-79.58263,0,0,0,0,"2","1.5","91.68"
"910","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",64,45.18562,-79.58919,0,0,0,0,"4","1","95.84"
"911","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",72,45.18623,-79.58579,0,0,0,0,"6","2.5","98.18"
"912","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2024,"2024-07-04",80,45.1868,-79.58704,0,0,0,0,"0","1","83.36"
"913","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",8,46.37895,-84.27995,0,0,0,0,"2.5","2",NA
"914","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",16,46.5856,-84.29015,0,0,0,0,"0.5","1",NA
"915","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",24,46.58565,-84.29015,0,0,0,0,"1.5","1",NA
"916","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",32,46.58567,-84.29015,0,0,0,0,"1","1",NA
"917","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",40,46.5857,-84.29015,0,0,0,0,"1.5","3",NA
"918","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",48,46.37895,-84.27995,0,0,0,0,"3","2",NA
"919","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",56,46.5856,-84.29015,0,0,0,0,"1","1.5",NA
"920","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",64,46.58565,-84.29015,0,0,0,0,"4","2",NA
"921","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",72,46.58567,-84.29015,0,0,0,0,"3","2",NA
"922","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2024,"2024-06-14",80,46.5857,-84.29015,0,0,0,0,"1","1.5",NA
"923","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",8,46.54012,-84.34544,0,0,0,0,"2.5","7",NA
"924","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",16,46.54015,84.34523,0,0,0,0,"0","10",NA
"925","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",24,46.54195,-84.33815,0,0,0,0,"2","5.5",NA
"926","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",32,46.54218,-84.34036,0,0,0,0,"4","8",NA
"927","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",40,46.54242,-84.33987,0,0,0,0,"2","10",NA
"928","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",48,46.54012,-84.34544,0,0,0,0,"2","7.5",NA
"929","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",56,46.54015,-84.34523,0,0,0,0,"0","7",NA
"930","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",64,46.54195,-84.33815,0,0,0,0,"1.5","6",NA
"931","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",72,46.54218,84.34036,0,0,0,0,"3","5",NA
"932","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2024,"2024-06-14",80,46.54242,-84.33987,0,0,0,0,"3","8",NA
"933","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",8,46.76994,-84.2965,0,0,0,0,"4","3.5",NA
"934","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",16,46.77446,-84.30066,0,0,0,0,"3.5","6.5",NA
"935","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",24,46.77171,-84.29616,0,0,0,0,"3","5.5",NA
"936","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",32,46.76822,-84.29627,0,0,0,0,"4","3.5",NA
"937","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",40,46.76887,-84.29501,0,0,0,0,"4.5","3",NA
"938","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",48,46.76994,-84.2965,0,0,0,0,"1","4.3",NA
"939","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",56,46.77446,-84.30066,0,0,0,0,"1.5","1.5",NA
"940","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",64,46.77171,-84.29616,0,0,0,0,"0.5","1",NA
"941","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",72,46.76822,-84.29627,0,0,0,0,"6","5.5",NA
"942","ON","Sault Ste. Marie","Marks Bay","SM3",2024,"2024-06-20",80,46.76887,-84.29501,0,0,0,0,"4.5","2",NA
"943","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",8,46.50898,-84.53028,0,0,0,0,"6","3",NA
"944","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",16,46.50733,-84.52944,0,0,0,0,"2","3",NA
"945","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",24,46.50558,-84.52954,0,0,0,0,"1","7",NA
"946","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",32,NA,84.5296,0,0,0,0,"3","6",NA
"947","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",40,46.50181,-84.52948,0,0,0,0,"5","9",NA
"948","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",48,46.50898,-84.53028,0,0,0,0,"6","3",NA
"949","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",56,46.50733,-84.52944,0,0,0,0,"2","3",NA
"950","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",64,46.50558,-84.52954,0,0,0,0,"1","7",NA
"951","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",72,NA,-84.5296,0,0,0,0,"3","6",NA
"952","ON","Sault Ste. Marie","Shore Ridges","SM4",2024,"2024-06-28",80,46.50181,-84.52948,0,0,0,0,"5","9",NA
"953","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",8,46.95899,-84.71204,0,0,0,0,"3","2",NA
"954","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",16,46.96025,-84.71207,0,0,0,0,"6","2.5",NA
"955","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",24,46.96177,84.71097,0,0,0,0,"3","3",NA
"956","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",32,46.9637,-84.70976,0,0,0,0,"7","3",NA
"957","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",40,46.96553,-84.70856,0,0,0,0,"3","3",NA
"958","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",48,46.95899,-84.71204,0,0,0,0,"4","6",NA
"959","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",56,46.96025,-84.71207,0,0,0,0,"4","2.5",NA
"960","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",64,46.96177,-84.71097,0,0,0,0,"4.5","2.5",NA
"961","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",72,46.9637,-84.70976,0,0,0,0,"0","3",NA
"962","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2024,"2024-06-20",80,46.96553,-84.70856,0,0,0,0,"1.5","3",NA
"963","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",8,43.09676,-81.39045,0,0,0,0,"2.5","2.5","99.22"
"964","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",16,43.09587,-81.39032,0,0,0,0,"2","2","97.4"
"965","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",24,43.09472,-81.38942,0,0,0,0,"1","4","92.2"
"966","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",32,43.09417,-81.38993,0,0,0,0,"2.5","1","100"
"967","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",40,43.09457,-81.39212,0,0,0,0,"3","0.5","90.12"
"968","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",48,43.09687,-81.39053,0,0,0,0,"0.5","1","100"
"969","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",56,43.09534,-81.39024,0,0,0,0,"1","1.5","98.96"
"970","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",64,43.0947,-81.38942,0,0,0,0,"0","1.5","95.84"
"971","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",72,43.09418,-81.38996,0,0,0,0,"0","1.5","100"
"972","ON","London","Parkhill Conservation Area","LD1",2024,"2024-07-22",80,43.09457,-81.39213,0,0,0,0,"1","2","100"
"973","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",8,42.53043,-81.2844,0,0,0,0,"3.5","6.5","99.48"
"974","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",16,42.53084,-81.28304,0,0,0,0,"4","6.5","98.44"
"975","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",24,42.5301,-81.28387,0,0,0,0,"2.5","2.5","99.48"
"976","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",32,42.52921,-81.23472,0,0,0,0,"7","6.5","100"
"977","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",40,42.53015,-81.283,0,0,0,0,"2","4.5","98.44"
"978","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",48,42.53036,-81.28428,0,0,0,0,"1","6.5","100"
"979","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",56,42.53084,-81.28301,0,0,0,0,"1.5","3.5","98.96"
"980","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",64,42.53011,-81.28391,0,0,0,0,"1.5","2.5","100"
"981","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",72,42.52984,-81.28481,0,0,0,0,"2","7.5","100"
"982","ON","London","Longwood Roads Conservation Area","LD2",2024,"2024-06-28",80,42.53018,-81.28504,0,0,0,0,"1","7","100"
"983","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",8,42.54886,-80.57861,0,0,0,0,"1","2","99.22"
"984","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",16,42.54951,-80.57948,0,0,0,0,"1","10","78.42"
"985","ON","London","Lake Whittaker Conservation Area","LD3",2024,"2024-06-26",24,42.55085,-80.59951,0,0,0,0,"7","10","100"
